"The Effects of Three Different Modalities of Exercise in Patients With Schizophrenia, Exercise has been shown to improve psychological, physiological, and biological correlates in patients with schizophrenia. However, it remains unclear which modality of exercise reports better health benefits.||Aim: To compare the effects of three different modalities of exercise (aerobic, strength, aerobic-strength) on psychological and physiological variables in patients with schizophrenia.||Design: Randomized clinical trial, 0",2
"Anti-Inflammatory Challenge in Schizophrenia, This research project will explore negative symptoms of schizophrenia, such as motivational deficits, by examining the relationship between inflammation and reward-related brain regions. To accomplish this, we will administer a single infusion of either the anti-inflammatory medication infliximab or placebo (n=10 per group) to patients with high inflammation.||This study is important because schizophrenia can be a chronic and debilitating neuropsychiatric disorder and negative symptoms are some of the most difficult aspects of schizophrenia associated with worst functional outcomes. These symptoms do not typically respond to antipsychotic therapies, and as such, there are no current medications to treat negative symptoms.||Study procedures include 9 separate visits as follows:||Pre-screening Visit which includes questions about mood and negative symptoms of schizophrenia, blood sampling to measure CRP which is a marker of inflammation, a urine drug screen (UDS) and urine testing for pregnancy in all biological women (approx. 1-2 hours).|Screening Visit which includes assessing for adverse events, more detailed questions about symptoms, a physical exam, blood draw for medical safety screening labs, magnetic resonance imaging (MRI) safety screening questionnaire, instruction and practice playing a computer game where the participant can earn money, and an electrocardiogram (EKG) to make sure the patient's heart is healthy.|Baseline Visit which includes assessing for adverse events, behavioral assessments, blood sampling for medical safety screening labs and research labs, functional magnetic resonance imaging (fMRI) scan where participant plays a computer game where s/he can earn extra money. Randomization to the study drug, Infliximab, or a placebo (approx. 5-6 hours).|Infusion Visit which includes assessing for adverse events, blood draw for safety screening labs, UDS and pregnancy testing, and infusion of the study drug, Infliximab, or a placebo (approx. 5 hours).|24-hr Post Infusion Visit which includes behavioral assessments, vital signs, safety labs, and assessing for adverse events (approx. 1-2 hours).|3-day Post Infusion Visit which includes assessing for adverse events, behavioral assessments, vital signs, safety labs (approx. 1-2 hours)|7-day Post Infusion Visit which includes assessing for adverse events, behavioral assessments, vital signs and safety labs (approx. 1-2 hours)|14-day Post Infusion Visit which includes assessing for adverse events, blood draw for safety labs, urine pregnancy and drug testing, fMRI scan and a lumbar puncture for cerebrospinal fluid (CSF)(approx. 6-7 hours)|One-month Follow-up Safety Check-in which includes a phone call to assess for adverse (approx. 10-15 minutes).||Approximately 60 subjects will be consented and prescreened in order to obtain complete data on 20 medically stable, male, and female adult subjects with schizophrenia or schizoaffective disorder at the Grady Behavioral Health Clinic.||Blood will be collected across multiple visits, some of which will be stored for future research use.||Written informed consent will be obtained in a private office at the Grady Behavioral Health Clinic. All aspects of the study will be reviewed and a discussion will occur to make sure the participant is aware of all study details. Should a subject agree to study participation, s/he will be given a copy of the informed consent for their records. In addition, the process of informed consent will continue throughout the course of each study visit to be sure the participant is fully aware of all procedures. If the participant has a legally authorized representative (LAR), the LAR will be required to attend the initial prescreening visit and sign the informed consent., Inflammation|Reward-related Brain Regions",2
"A Study to Assess the Safety, Tolerability, Pharmacodynamics and Pharmacokinetics of ASP6981 in Subjects With Schizophrenia, This study will evaluate ASP6981 in stable participants with schizophrenia on stable doses of up to 2 second generation antipsychotic drugs for at least 2 months prior to screening. Participants will be enrolled and randomized into 1 of 4 treatment sequences: AB, BA, CD, DC.||Screening period: After a screening period of up to 29 days prior to study drug administration, eligible participants will be admitted to the clinical unit on day -3.||Investigational period: Enrolled participants will be randomized to receive either ASP6981 or Placebo first and then will be crossed over to receive the opposite intervention. The study will consist of two treatment periods of 14 days separated by a washout period of 14 days. Participants will be discharged from the clinical unit on day 15 for the washout period. Washout may be extended up to a maximum of 21 days depending on the participant's availability.||Follow up: Participants will return to the clinical unit for an End of Study Visit (ESV) on day 28 of period 2 or, if the participant terminated early from the study, 14 days after the last dose of study drug., Schizophrenia|ASP6981|Safety|Phase 1",2
"Aripiprazole Augmentation for Clozapine-Treated Patients With Refractory Schizophrenia, Clozapine is renowned for its efficacy in treating schizophrenia refractory to typical or atypical antipsychotics. Though the effectiveness of clozapine has been established, a considerable number of patients with schizophrenia are partially responsive or unresponsive to clozapine. In addition, long-term use of clozapine is associated with the development of obsessive-compulsive symptoms and metabolic syndrome. In order to overcome these short-comings and to increase efficacy, aripiprazole augmentation was implemented. Quantitative electroencephalogram will be used to monitor the occurrence of abnormal findings and to analyze the changes in electroencephalographic pattern with linear and non-linear methodology.||Comparisons: Design of double-blind randomized placebo controlled study of patients at Refractory Schizophrenia Clinique in Department of Neuropsychiatry at Seoul National University Hospital., schizophrenia|aripiprazole|clozapine",2
"Safety and Efficacy of Cariprazine (RGH-188) in the Acute Exacerbation of Schizophrenia, 0, 0",2
"6-week Trial of the Efficacy and Safety of Asenapine Compared to Placebo in Participants With an Acute Exacerbation of Schizophrenia (P06124), 0, 0",2
"Modulation of Repetitive Transcranial Magnetic Stimulation on Hippocampal Neurogenesis and Functional Network in Patients With Schizophrenia, This study includes 150 schizophrenia patients and 30 healthy controls.This study will investigate 1).abnormalities of hippocampal neurogenesis in patients with schizophrenia compared to healthy controls by using 1H-MRS technique 2a).potential modulation effects of repetitive transcranial magnetic stimulation(rTMS) on hippocampal neurogenesis and cortical-hippocampal function of patients with schizophrenia 2b).the optimal rTMS therapy pattern on promoting hippocampal neurogenesis and improving cortico-hippocampal function by comparing the outcome of stimulating two regions(right dorsolateral prefrontal cortex or left parietal cortex) respectively 3).the therapeutic efficacy of rTMS on cognitive impairments and other psychotic symptoms of patients with schizophrenia by adopting cognitive function and psychotic symptoms evaluation,as well as to explore the optimal rTMS treatment pattern on cognitive function by comparing the outcome of stimulating two regions(DLPFC or LPC) respectively 4)association between therapeutic efficacy of rTMS on cognitive deficits and rTMS modulation on hippocampal neurogenesis and its network function,in order to elucidate the underlying mechanism of therapeutic effects of rTMS on cognitive dysfunction in schizophrenia., first episode schizophrenia|rTMS|hippocampal neurogenesis|MRS|cognitive function",2
"Shared Decision Making for Schizophrenia, to follow, schizophrenia|shared decision making|compliance|maintenance therapy",2
"rTMS Treatment for Positive and Negative Symptoms of Schizophrenia, 0, rTMS",2
"Linear and Non-linear Analysis of EEG Changes in Schizophrenia After Atypical Antipsychotics Medication, Electroencephalographic (EEG) changes are abundant in patients receiving antipsychotic treatment. However, studies on the meaning of these changes are rare. The results of traditional analyses based on linear methodologies were inconsistent and hard to interpret. Therefore, non-linear analyses of EEG may provide additional information in evaluating antipsychotic-induced changes in EEG.||In this study, we hypothesized that linear and non-linear EEG changes in patients with schizophrenia may be valuable in predicting treatment outcome. We also hypothesized that the assessment of other psychotic symptoms and side effects of antipsychotics may provide additional information in interpreting the results of EEG analyses., schizophrenia|atypical antipsychotics|EEG",2
"Paliperidone Palmitate Flexible Dosing in Schizophrenia, This study explores the tolerability, safety and treatment response of flexibly dosed paliperidone palmitate in approximately 1,000 patients with schizophrenia previously unsuccessfully treated with an oral or LAI antipsychotic medication. Non-acute and acute patients will be involved in the study. This study consists of a screening phase, a 6-month core treatment phase, and an optional extension phase. A transition period of preferably a maximum of 4 weeks will be allowed for the previous oral antipsychotic. When switching patients from previous LAI antipsychotics, paliperidone palmitate will be initiated in place of the next scheduled injection. Patients without source documentation of previous risperidone or paliperidone exposure must undergo oral tolerability testing with paliperidone ER (3 mg/day) for the 2 days prior to Baseline Visit. Patients who successfully complete the 6-month core treatment phase and would like to continue treatment with paliperidone palmitate may be enrolled in an optional extension phase until paliperidone palmitate is available in their respective country or until a maximum duration of 12 months after the last subject has completed the 6-month core treatment phase, whichever comes first. Patients will receive, without cost, paliperidone palmitate. Patients entering this optional extension phase, will receive once monthly injections with paliperidone palmitate. The recommended maintenance dose for these monthly injections is 75 mg eq. once monthly but flexible dosing in the range of 50 to 150 mg eq. once monthly will be allowed. The doctor may flexibly increase or decrease the dose preferably by one dosing level (within the range of 50 to 150 mg eq.) according to patients' clinical needs. During the extension phase, two types of visits can be distinguished: 'assessment visits' and 'treatment-only visits'. At each assessment visit (once every 3 months +/- 7 days), patients will receive their injection and will be questioned about adverse events (AEs). Body weight will also be assessed. Paliperidone palmitate will be given once monthly by injection in either the upper arm or buttocks muscle, but start every time with upper arm application. The recommended maintenance dose for these monthly injections is 75 mg eq., range could be between 50 to 150 mg eq., Paliperidone palmitate|Schizophrenia|Intramuscular injection",2
"Transcranial Magnetic Stimulation for the Treatment of Auditory Hallucinations in Schizophrenia, 0, Schizophrenia, auditory hallucination",2
"Improving Cognition in Schizophrenia Using tDCS, The investigators plan to recruit 40 individuals diagnosed with Schizophrenia. Participants will range from 18-55 years old. We will select stable, medicated patients who have not been hospitalized nor had any changes in their antipsychotic medications during the previous two months. Participants will not be tested within 12 hours of taking medications that may affect cognition (such as benzodiazepines and anticholinergics). All medications will be recorded. The investigators expect most of the patients to be relatively chronic (mean illness chronicity approximately 15 years, based on previous studies), although we will not select for chronicity.||All participants will provide written informed consent after receiving a full explanation of the procedures according to approvals by the Institutional Review Boards. They will arrive for three visits. In the first visit, they will be consented, complete the diagnostic interview, the rating scales, and will undergo one of three randomly assigned stimulation conditions: 1) anodal tDCS, 2) cathodaltDCS, and 3) sham stimulation. They will also undergo an electroencephalography (EEG) procedure, in order to more directly assess the effect of tDCS on brain function. This visit will take approximately five hours to complete, and breaks will be given as needed. Immediately following stimulation, participants will complete neurocognitive, social cognitive, and EEG measures. There will be two 20-minute stimulation sessions, with a break of one hour between the sessions. After each session, participants will be asked to complete a portion of the basic cognitive, social cognitive, and EEG measures, so that half of the measures will be completed after the first 20 minute stimulation session and the other half will be completed after the second 20 minute stimulation session. The order of administration of the neurocognitive, social cognitive, and EEG measures will be randomized across participants within each group. During the second and third visits, participants will undergo the remaining two stimulation conditions, one randomly assigned condition each visit. These visits will take approximately four hours to complete, and each visit will be separated by at least one week from the previous visit., 0",2
"Memantine as Adjunctive Therapy for Schizophrenia Negative Symptoms, 0, Schizophrenia|negative symptoms|clozapine",2
"Psychosocial Therapy and Risperidone Treatment in Work Performance in Recent-Onset Schizophrenia, Schizophrenia is a chronic, severe, and disabling brain disorder. People with schizophrenia often experience hallucinations, delusions, thought disorders, and movement disorders. These symptoms make it difficult to maintain a job, participate in school, and keep up self-care. Proper treatment of first-episode schizophrenia may increase the chances of controlling disease progression on a long-term basis. Antipsychotic medications, such as risperidone, and psychosocial treatments, such as cognitive enhancement training and health behavior training, are common, effective treatments for schizophrenia. This study will determine the effectiveness of various combinations of psychosocial therapy and risperidone treatment in improving work or school performance in people with first-episode schizophrenia.||Participants in this open label study will be randomly assigned to receive one of the following four combinations of an antipsychotic medication and a psychosocial treatment: cognitive enhancement training plus oral risperidone; cognitive enhancement training plus long-acting injectable risperidone; health behavior training plus oral risperidone; or health behavior training plus long-acting injectable risperidone. Cognitive enhancement training will entail 2 hours per week of computer-assisted training targeted at improving attention, memory, and problem-solving skills. Additionally, participants will attend a weekly 1-hour group meeting to learn how to apply these skills to work and school situations. Health behavior training will involve 3 hours per week of relaxation training, nutrition education, and physical exercise to enhance wellness. Participants assigned to receive oral risperidone will receive their medication in pill form at the dosage determined to be optimal by the study psychiatrist. Participants assigned to receive injectable risperidone will be given one injection every 2 weeks. Dosages will start at 25 mg per injection and will be adjusted as needed.||Treatment will continue for 1 year following dosage stabilization, which typically occurs 2 to 3 months following study entry. For the first 6 months, participants assigned to receive health behavior training will attend study visits once a week and participants assigned to receive cognitive enhancement training will attend study visits once a week. For the final 6 months, all participants will attend study visits twice weekly. At each visit, participants will receive their assigned psychosocial treatment; attend group therapy; meet with a case manager for counseling and assessment of symptoms, work functioning, and social functioning; and meet with a psychiatrist to monitor medication response. Additional cognitive and health behavior measures will be taken every 6 months to assess treatment effectiveness., Schizoaffective Disorder, Depressed Type|Schizophreniform Disorder|First-Episode Schizophrenia|Supported Employment|Cognitive Remediation|Health Behavior Training|Antipsychotic Medication",2
"D-serine Monotherapy for Schizophrenia, 0, schizophrenia|treatment resistance|D-serine|Olanzapine|treatment refractory schizophrenia",2
"Exercise and Diet Program for Schizophrenia Patients Who Are Taking Atypical Antipsychotic Medications, 0, Schizophrenia|weight gain|atypical neuroleptics",2
"Pan European Collaboration on Antipsychotic Naïve Schizophrenia II, The study is a prospective 2 year multimodal follow-up study of initially antipsychotic-naïve first-episode psychotic patients involving a standardized intervention with monotherapy with aripiprazole during the first 6 weeks. Patients and matched healthy controls will be examined at baseline and after 6 weeks, 6 months and 2 years.||Levels of glutamate and gamma-aminobutyric acid (GABA) are measured by proton magnetic resonance spectroscopy (1H-MRS) in the anterior cingulate cortex ACC and thalamus. Presynaptic Dopamine level is measured with Positron Emission Tomography Computed Tomography (PET/CT)-scanning using 3,4-dihydroxy-6-[18F]fluoro-L-phenylalanine (18F-DOPA). Disturbances of the reward system is measured with functional magnetic resonance imaging (fMRI) . Regional cerebral blood flow and activity in the same regions are measured with Pseudo-continuous arterial spin labelling (pCASL). The default mode network, functional and structural connectivity in the associated macro circuits are measured with resting state fMRI, EEG, and diffusion tensor imaging. Structural brain changes (in grey and white matter) are measured with MRI. Cognitive functions are measured with a neuropsychological test battery, and early information processing with event related EEG and electromyography (EMG) (psychophysiological examinations). Further patients psychopathology will be rated., glutamate|dopamine|cognition|cortical thickness|ppi|p50",2
"The Effects of tDCS on Illness Awareness in Schizophrenia, Transcranial DCS is a novel, non-invasive and non-convulsive technique for altering brain function. To our knowledge, no research has investigated the functional and behavioural effects of tDCS on anosognosia in schizophrenia. As such, we aim to improve impaired illness awareness in schizophrenia with tDCS by inhibiting left hemisphere regions (i.e. temporoparietooccipital cortex) shown by our group to be activated during illness denial.||Positive results will demonstrate that impaired illness awareness in schizophrenia involves a similar brain network to impaired illness awareness in patients with brain lesions and can be similarly modulated with non-invasive techniques, such as tDCS. If proven effective, this easy to administer, safe, non-invasive intervention would have the potential to alter individuals' attitude towards their illness and medication, leading ultimately to an improvement in individuals' capacity for illness recognition and treatment engagement, which would undoubtedly have a significant impact on the management of this devastating mental disorder., Magnetic resonance imaging|Anosognosia|Electrical stimulation of the brain",2
"A Study to Assess Efficacy and Safety of Adjunctive KarXT in Subjects With Inadequately Controlled Symptoms of Schizophrenia, 0, 0",2
"Safety and Efficacy Study of Paliperidone Extended Release (ER) Among Thai Schizophrenia Participants, This is an open-label (all people know the identity of the intervention), non-randomized (the study drug is not assigned by chance) study to evaluate the efficacy and safety of paliperidone ER in adult Thai schizophrenia participants. The study consists of a screening phase and an open-label treatment phase. Study duration will be 10 weeks and participants can either be inpatient or outpatient. The recommended paliperidone ER starting and maintenance dose will be 6 milligram (mg) per day for most participants. Throughout the study, flexible dosing ranging from 3 to 12 mg per day may be used at the discretion of the investigator. Throughout the study, participants will be evaluated for efficacy using clinician rating (Clinical and Global Impressions-Severity [CGI-S] scale, and Personal and Social Performance Scale [PSP]) scales. Safety of the participants will be monitored., Schizophrenia|Paliperidone Extended Release (ER)|INVEGA",2
"Clinical Trial of Tolcapone for Cognition in Schizophrenia, Psychopharmacological modulation of the catecholaminergic system can enhance some aspects of cognitive function. For example, COMT inhibitors can slightly improve working memory/executive function. Differences in the response between individuals might be related to a number of factors, including variations in the genes. The recent finding that a polymorphism in the catechol-o-methyl-transferase (COMT) gene, which produces a 4 fold change in enzyme activity, accounts for 4 percent of the variance in performance of working memory tasks in humans suggest that COMT genotype may predict response to COMT inhibitors. In the present investigation our goal is to examine, in normal controls and patients with schizophrenia, the effect of a centrally acting (tolcapone) and of a peripherally acting (entacapone) COMT inhibitor on cognitive function. We predict that both normal controls and patients with schizophrenia with the val/val genotype will have a significant, though transient, improvement in working memory in subjects treated with tolcapone but not in those treated with entacapone. Furthermore, in conjunction with other NIMH imaging protocols, we would like to examine the neurophysiological correlates related to working memory. We predict, in tolcapone treated subjects, improved measures in prefrontal 'efficiency' in subjects and patients specifically with the val/val genotype. The present protocol will provide new insights on the importance of this genetic polymorphism in the regulation of aminergic-controlled cognitive function in normal individuals. Furthermore, this protocol will test whether COMT inhibitors offer a new treatment-based on genotype - for cognitive impairment in schizophrenia. No IND is required for the present study., Catecholamines|Dopamine|Clinical Trial|fMRI|PFC|Vitamin B2|Riboflavin|Tolcapone|Placebo|Normal Volunteers|Schizophrenia|Healthy Volunteers|HV",2
"Promoting Adherence to Treatment in Schizophrenia, As above, medication adherence|schizophrenia|Mexican American|multifamily groups",2
"Effects of Intranasal Oxytocin on Satiety Signaling in People With Schizophrenia, 0, Schizophrenia|Appetite|Oxytocin",2
"A Phase 2 Study to Evaluate the Safety and Efficacy of CTP-692 as an Adjunctive Treatment in Adults With Schizophrenia, 0, 0",2
"Trial to Evaluate the Short-term Safety & Efficacy of Brexpiprazole Monotherapy in the Treatment of Adolescents With Schizophrenia, This is a multicenter, randomized, double-blind, placebo- and active-controlled trial to evaluate the safety and efficacy of brexpiprazole monotherapy compared to placebo in adolescent subjects (ages 13-17) with a DSM-5 diagnosis of schizophrenia., Brexpiprazole|Schizophrenia|Adolescent",2
"First-in-Human Study to Evaluate AMG 579 in Healthy Subjects and Patients With Stable Schizophrenia, 0, single dose, safety, healthy subjects, schizoaffective disorder, AMG 579",2
"PK, Safety, and Tolerability Study of RBP-7000 of Different Molecular Weight Polymer in Subjects With Schizophrenia, This is a multicenter, randomized, open-label, single-dose, parallel-group study in subjects with clinically stable schizophrenia who are not currently taking risperidone. A total of approximately 48 subjects (16 per group) will be randomized to receive a single subcutaneous (SC) injection of RBP-7000 120 mg formulated with PLGH polymer of either 21 kilodaltons (kDa) (low MW group), 29 kDa of PLGH polymer (high MW group), or 26 kDa of PLGH polymer (intermediate MW group)., Schizophrenia|Long-acting Risperidone|Atrigel",2
"Resveratrol, Cardiovascular Risk Markers And Cognitive Performance In Patients With Schizophrenia, Randomized, double-blind, placebo-controlled trial comparing supplementation with resveratrol or placebo in patients diagnosed with schizophrenia., 0",2
"One Year Drug Treatment in First-Episode Schizophrenia, The objective of this multi-center study is to optimize the long-term treatment of patients with first episode schizophrenia. This investigation should contribute to the issue of effective relapse prevention in first-episode patients. 1-year maintenance neuroleptic treatment is done with low dose haloperidol or risperidone (target dose 2-4 mg/die)., Schizophrenia|first episode|long-term treatment|typical vs. atypical neuroleptics",2
"A Clinical Trial to Evaluate the Long-term Safety and Tolerability of SEP-363856 in Patients With Schizophrenia in Japan, A phase 3, 52-week, open-label study to evaluate the long-term safety and tolerability of SEP-363856 in patients with schizophrenia in Japan. Participants will take flexible dose of SEP-363856 (50 mg/day and 75 mg/day) every night at bedtime for 52 weeks in an open-label manner., 0",2
"Efficacy, Safety, and Tolerability of AVP-786 for the Treatment of Negative Symptoms of Schizophrenia, 0, Negative Symptoms|Schizophrenia|AVP-786",2
"Evaluation of a Visual Remediation Intervention for Schizophrenia, 0, schizophrenia|visual processing|cognitive training|visual training",2
"rTMS on Appetite and Cognitive Function in Schizophrenia, The weight gain and metabolic dysfunction has been vital conditions for individuals with schizophrenia. The cognitive function deficit has also been a major symptom for schizophrenia. However, metabolic dysfunction could further impair the cognition. rTMS is a promising novel intervention, which have strong potentials on moderating increased appetite and cognitive deficits in schizophrenia, as it has been proved for the treatment of depression.||Therefore, the investigators designed this randomized controlled clinical trial to evaluate the efficacy and safety of rTMS, using iTBS pattern, on prevention of the elevated appetite and cognitive deficiency in individual with schizophrenia. The intervention will last for 5 continuous days and the follow-ups are scheduled at baseline, 6days and 36days. The primary outcomes include the change of MCCB score, TFEQ score and EEG data. Secondary outcomes include the change of serum metabolic indexes and anthropometry indexes., Schizophrenia|rTMS|Appetite|Cognitive Function",2
"Long-acting Injectable Risperidone in Patients With Schizophrenia After an Acute Episode, Although many schizophrenia patients currently take oral antipsychotic medications, it is estimated that up to 75% of them have difficulty adhering to the daily oral regiment. Long-acting injectable formulations may eliminate the need for daily medication and enhance patient compliance with the treatment regimen. Traditionally, patients experiencing an episode of schizophrenia are first treated with oral medications until they are stabilized, and then injectable long-acting formulations are given. This is an open, multicenter, randomized Phase IV trial in patients after an acute episode of schizophrenia. Patients will be in the trial for 6 months. One treatment group will receive injections starting at baseline (early initiation); the other group will start with treatment as usual at baseline and begin injections at Week 12 (late initiation). Assessment of effectiveness include Positive And Negative Syndrome Scale (PANSS), in order to measure symptoms of schizophrenia; Clinical Global Impression - Severity (CGI-S), measuring overall severity of illness; Global Assessment of Functioning (GAF), assessesing overall psychological, social, and occupational functioning; and Quality of Life Questionnaire SF-12, measuring overall health status. Safety evaluations include the Extrapyramidal Symptoms Rating Scale (ESRS), incidence of adverse events throughout the study, and vital signs (pulse, blood pressure). The study hypothesis is that early initiation of long-acting risperidone injections is not inferior to late initiation as measured by changes in PANSS total score from baseline through endpoint (after 6 months). Risperidone, long-acting formulation for intramuscular injections (25 to 50 mg (maximum)), given every 14 days through 6 months, starting at baseline or Month 3. Treatment as usual for 3 months for late initiation group, Schizophrenia|intramuscular injection|antipsychotic agents|long-acting risperidone",2
"Aripiprazole IM Depot in the Acute Treatment of Adults With Schizophrenia, Screening Phase: The screening phase will begin when informed consent is signed and be a maximum of 13 days. The investigators will assess the subjects who meet all eligibility criteria and collect the characteristic information of the subjects, such as demographic, medical history, etc. If subjects have been exposed to aripiprazole in the past (ie, tolerability has been established), then subjects will enter a washout period for 3～7 days from prior antipsychotic medications and other prohibited concomitant medications. If the investigator may reasonably verify that subject has been off antipsychotics for at least 3～7 days and has a history of tolerating aripiprazole, then the subject may have a screening phase of < 7 days as long as the subject has had at least a 3～7-day washout phase from other antipsychotic medications. Subjects are required to be hospitalized during the entire screening phase.||12-week Acute Treatment Phase: At baseline, eligible subjects will be randomized in a 1:1 ratio to either aripiprazole IM depot or aripiprazole tablet. For 14 days beginning with the first injection, subjects randomized aripiprazole IM depot will receive concomitant oral aripiprazole and subjects randomized to aripiprazole tablet will receive 12 weeks concomitant injection placebo.||Safety Follow-up Phase: All subjects will be followed-up for safety via telephone contact 14(±2) days after the last trial visit., Schizophrenia|Aripiprazole Intramuscular Depot|Acute treatment",2
"The Effect of a Community-based LAT-treated Management Model on the Violence Risk of Patients With Schizophrenia, This is a 49 weeks open-label,cluster randomized controlled study. Patients with schizophrenia and violence risk under the government supervision will be enrolled in the study. A community-based long-acting antipsychotics-treated management model will be applied to the experimental group, which means that professional psychiatrists will provide guidance to primary-level mental health workers on the psychotic treatment, and monthly-injected long-acting antipsychotic, paliperidone palmitate, will be used in the schizophrenia treatment. The subjects in experimental group will be injected with 150mg eq and 100mg eq paliperidone palmitate in the deltoid at the 1st and 8th day, and afterwards a flexible dose of paliperidone palmitate from 75 to 150mg eq will be administrated monthly per clinical judgement. For subjects who did not take risperidone, paliperidone extended release tablets, risperidone microspheres or paliperidone palmitate for injection previously, subjects should take oral paliperidone or risperidone sustained release tablets in the screening phase to perform ultra-sensitive test (the minimum dose of risperidone 1 mg/day and the minimum dose of sustained-release tablets paliperidone 3 mg/day, at least orally three days). Only subjects who were judged by the treating physician as tolerance to the drug could usepaliperidone palmitate .Suggest previous antipsychotics could be withdrawn within 4 weeks after first paliperidone palmitate administration , but will follow doctors' clinical judgement. The study protocol does not limit other medication or treatment measures except the injectable paliperidone palmitate. Other medication or treatment measures should be decided by doctors' clinical judgement and align with patients and caregivers.Subjects in control group will be treated and cared as usual., schizophrenia|violence risk|long-acting antipsychotics|community-based",2
"Schizophrenia, Related Troubles and Glutathione: Clinical Trial. Effects of Oral Administration of N-Acetylcysteine (NAC) on the Brain Glutathione Level and on the Symptoms of Schizophrenia, The results of the study ""schizophrenia, related disorders and glutathione"" conducted at the Laboratory of Psychiatric Neuroscience (LUNEP) DUPA of Lausanne, reinforce the hypothesis proposed that a deficit intracerebral glutathione is a vulnerability factor for Schizophrenia at least for a subgroup of patients. While pursuing the baseline study, it is appropriate now to try to restore a higher level of glutathione in patients to see if this increase is accompanied by an improvement in symptoms, particularly negative symptoms and disorders cognitive, particularly resistant to current therapy. N-acetyl-cysteine (NAC) is a precursor of glutathione which is used clinically for various indications, well tolerated even at high doses. The investigators propose a double-blind cross-over with the aim to study if the N-acetyl-cystein (at a dose of oral 2g/day) leads on the one hand a rising glutathione brain (measured in resonance magnetic spectroscopic) and also improved patients' conditions (determined by clinical assessments, psychopathological, neuropsychological, biochemical and physiological), while recording any side effects. As a first step, this study should include at least thirty patients and last for two to three years. It is important to note that this is not a study of medication suggested by a pharmaceutical industry, but a medical search., Schizophrenia|glutathione|NAC|Neurological scales|Magnetic Resonance Spectroscopy (MRS)|EEG/evoked potentials|fibroblasts|patients who receive NAC|patients who receive placebo",2
"Internal Monitoring of Eye Movement in Schizophrenia, OBJECTIVE:||To study if there is a defect in internal monitoring of eye movements in patients with schizophrenia.||STUDY POPULATION:||Patients with schizophrenia and normal controls.||DESIGN:||Patients and controls will be asked to follow targets to remembered locations and their eye movements will be monitored.||OUTCOME MEASURES:||Eye movements will be examined for evidence of internal monitoring (corollary discharge) defects which would result in mislocalizing remembered targets., Saccadic Eye Movements|Schizophrenia|Healthy Volunteer|HV",2
"An Efficacy and Safety Study of Long Acting Injectable Risperidone and Oral Risperidone in Participants With Schizophrenia or Schizoaffective Disorder, This is a randomized (treatment group assigned by chance), open-label (all involved people know the identity of the study drug), active-controlled study to evaluate the improvement in social functioning among participants with schizophrenia taking LAI risperidone and oral risperidone tablet. The study drug will be administered for 52 weeks in flexible dose (range as per Investigator's discretion) and a total of 11 assessment visits will be conducted per participant, including Screening. The participant may be withdrawn from the trial for any medical reason at the sole discretion of the investigator. Before starting the study treatment, participants undergo the period of switching from the previous medication to risperidone for 4 weeks, and then they will be evaluated for tolerability for 2 weeks (run-in period for stabilizing to risperidone). In this 2-week period, participants will take oral risperidone. The efficacy will be primarily evaluated through Personal and Social Performance Scale. Safety will be evaluated through Abnormal Involuntary Movement Scale, Barnes Akathisia Rating Scale, and Simpson-Angus Rating Scale. Participants' safety will be monitored throughout the study., Schizophrenia|Risperidone|Risperdal",2
"Evaluation of Dorsal Visual Stream in Patients With Schizophrenia, 0, Schizophrenia|Cognitive deficites|Degraded objects|Magnocellular pathway",2
"The Effects of Different Modalities of Exercise in Patients With Schizophrenia, The aim of this proposed study will be to compare the effects of three physical exercise programs (strength, aerobic, and mixed) on the symptoms, body composition, level of physical activity, and health-related quality of life of patients with schizophrenia.||A multicentre, single-blinded (evaluator), randomised, wait-list controlled (ratio 2:2:2:1) trial will be conducted with 105 patients recruited from different psychosocial care centres. The participants will be randomised into three 16-week training groups comprising 48 sessions lasting one hour each, or to the wait-list control group. The training groups will complete aerobic, strength, or mixed (aerobic + strength) training. The participants will be assessed before, immediately after, and 6 months after the end of the intervention. All the patients in the wait-list control group (n = 15) will receive one of the three trainings immediately after the intervention. The study variables will include positive symptomatology, negative symptomatology, and general symptomology (using the Positive and Negative Syndrome Scale) as the primary outcome; as secondary outcome: body composition (by assessing body mass index, body fat mass and waist circumference), physical activity levels (International Physical Activity Questionnaire-Short Form), and quality of life (abbreviated World Health Organization Quality of Life questionnaire)., 0",2
"Transcranial Direct Current Stimulation (tDCS) for Treatment of Negative Syndrome in Patients With Schizophrenia, 0, schizophrenia|negative syndrome|PANSS",2
